,temp,location,clouds,pressure,rain,time_stamp,humidity,wind
3460,47.09,Fenway,0.41,1021.65,0.0,1680174000,0.7,6.52
3461,48.52,Financial District,0.41,1021.65,0.0,1680174000,0.67,6.73
3462,47.06,Northeastern University,0.41,1021.64,0.0,1680174000,0.7,6.57
3463,48.48,South Station,0.41,1021.65,0.0,1680174000,0.67,6.73
3464,47.03,West End,0.42,1021.65,0.0,1680174000,0.7,6.67
3465,24.21,Back Bay,0.08,1026.82,0.0,1680170400,0.47,5.53
3466,24.19,Beacon Hill,0.08,1026.82,0.0,1680170400,0.47,5.6
3467,24.06,Boston University,0.08,1026.83,0.0,1680170400,0.48,5.37
3468,24.15,Fenway,0.08,1026.83,0.0,1680170400,0.48,5.41
3469,24.34,Financial District,0.08,1026.82,0.0,1680170400,0.47,5.7
3470,24.27,Haymarket Square,0.08,1026.82,0.0,1680170400,0.47,5.68
3471,24.3,North End,0.08,1026.82,0.0,1680170400,0.47,5.7
3472,24.24,North Station,0.08,1026.82,0.0,1680170400,0.47,5.64
3473,24.24,Northeastern University,0.08,1026.82,0.0,1680170400,0.48,5.49
3474,24.38,South Station,0.08,1026.82,0.0,1680170400,0.47,5.7
3475,24.3,Theatre District,0.08,1026.82,0.0,1680170400,0.47,5.64
3476,24.21,West End,0.08,1026.82,0.0,1680170400,0.47,5.62
3477,29.26,North Station,0.22,1021.62,0.0,1680170400,0.58,4.33
3478,27.75,South Station,0.22,1021.62,0.0,1680170400,0.61,4.34
3479,29.21,West End,0.22,1021.62,0.0,1680170400,0.58,4.32
3480,28.9,Beacon Hill,0.25,1021.52,0.0,1680170400,0.59,5.1
3481,28.92,Haymarket Square,0.25,1021.52,0.0,1680170400,0.59,5.15
3482,28.94,South Station,0.25,1021.52,0.0,1680170400,0.6,5.14
3483,37.98,Back Bay,0.6,999.9,0.0,1680166800,0.7,9.98
3484,38.03,Boston University,0.6,999.91,0.0,1680166800,0.7,9.9
3485,37.97,North End,0.61,999.87,0.0,1680166800,0.7,10.04
3486,37.86,North Station,0.61,999.88,0.0,1680166800,0.7,10.01
3487,37.73,Northeastern University,0.6,999.91,0.0,1680166800,0.71,9.97
3488,38.3,South Station,0.6,999.88,0.0,1680166800,0.69,10.06
3489,37.75,Theatre District,0.6,999.88,0.0,1680166800,0.71,10.03
3490,37.81,West End,0.61,999.88,0.0,1680166800,0.7,10.0
3491,34.62,Back Bay,0.46,991.93,0.0,1680163200,0.8,6.18
3492,34.58,Beacon Hill,0.45,991.92,0.0,1680163200,0.81,6.2
3493,34.58,Boston University,0.47,991.94,0.0,1680163200,0.8,6.09
3494,34.53,Fenway,0.47,991.94,0.0,1680163200,0.81,6.13
3495,35.4,Financial District,0.45,991.92,0.0,1680163200,0.78,6.27
3496,34.63,Haymarket Square,0.44,991.91,0.0,1680163200,0.8,6.24
3497,34.65,North End,0.44,991.91,0.0,1680163200,0.8,6.25
3498,34.62,North Station,0.44,991.91,0.0,1680163200,0.8,6.21
3499,34.51,Northeastern University,0.47,991.94,0.0,1680163200,0.81,6.18
3500,35.37,South Station,0.45,991.92,0.0,1680163200,0.78,6.28
3501,34.53,Theatre District,0.45,991.93,0.0,1680163200,0.81,6.24
3502,34.57,West End,0.45,991.92,0.0,1680163200,0.81,6.21
3503,40.15,Fenway,0.91,1013.79,0.0,1680159600,0.94,2.67
3504,40.34,North Station,0.92,1013.8,0.0,1680159600,0.93,2.66
3505,40.28,South Station,0.92,1013.8,0.0,1680159600,0.94,2.82
3506,40.28,West End,0.92,1013.8,0.0,1680159600,0.94,2.67
3507,40.62,South Station,0.94,1013.74,0.0,1680159600,0.92,3.15
3508,40.88,Back Bay,0.18,1009.58,0.0,1680166800,0.59,8.74
3509,40.84,Beacon Hill,0.17,1009.57,0.0,1680166800,0.59,8.92
3510,40.79,Boston University,0.19,1009.58,0.0,1680166800,0.59,8.48
3511,40.91,Fenway,0.19,1009.58,0.0,1680166800,0.59,8.47
3512,41.68,Financial District,0.16,1009.57,0.0,1680166800,0.57,9.06
3513,41.05,Haymarket Square,0.16,1009.57,0.0,1680166800,0.59,9.1
3514,41.08,North End,0.16,1009.57,0.0,1680166800,0.59,9.16
3515,41.09,North Station,0.17,1009.57,0.0,1680166800,0.59,9.07
3516,41.06,Northeastern University,0.18,1009.58,0.0,1680166800,0.58,8.57
3517,41.7,South Station,0.16,1009.57,0.0,1680166800,0.57,9.02
3518,41.13,Theatre District,0.17,1009.57,0.0,1680166800,0.58,8.93
3519,41.04,West End,0.17,1009.57,0.0,1680166800,0.59,9.01
3520,39.46,Back Bay,0.19,992.32,0.0,1680163200,0.73,9.96
3521,39.56,Beacon Hill,0.14,992.12,0.0,1680163200,0.71,8.23
3522,39.6,Boston University,0.15,992.14,0.0,1680163200,0.71,8.01
3523,39.46,Fenway,0.15,992.15,0.0,1680163200,0.71,8.03
3524,40.0,Financial District,0.14,992.12,0.0,1680163200,0.7,8.32
3525,39.56,Haymarket Square,0.14,992.11,0.0,1680163200,0.71,8.31
3526,39.59,North End,0.14,992.1,0.0,1680163200,0.71,8.34
3527,39.52,North Station,0.14,992.1,0.0,1680163200,0.71,8.29
3528,39.45,Northeastern University,0.15,992.15,0.0,1680163200,0.71,8.09
3529,39.97,South Station,0.14,992.13,0.0,1680163200,0.7,8.31
3530,39.47,Theatre District,0.14,992.13,0.0,1680163200,0.71,8.26
3531,39.48,West End,0.14,992.11,0.0,1680163200,0.71,8.26
3532,38.99,Boston University,0.42,1023.45,0.0,1680174000,0.73,6.91
3533,40.51,South Station,0.42,1023.43,0.0,1680174000,0.69,7.43
3534,39.16,West End,0.41,1023.55,0.0,1680174000,0.73,7.74
3535,46.89,Back Bay,0.06,1002.18,0.0,1680170400,0.56,8.59
3536,46.87,Beacon Hill,0.06,1002.17,0.0,1680170400,0.56,8.63
3537,46.87,Boston University,0.06,1002.18,0.0,1680170400,0.56,8.33
3538,46.76,Fenway,0.06,1002.18,0.0,1680170400,0.57,8.44
3539,46.89,Haymarket Square,0.05,1002.16,0.0,1680170400,0.56,8.71
3540,46.93,North End,0.05,1002.16,0.0,1680170400,0.56,8.75
3541,46.86,North Station,0.06,1002.16,0.0,1680170400,0.56,8.65
3542,46.78,Northeastern University,0.05,1002.18,0.0,1680170400,0.56,8.58
3543,47.27,South Station,0.05,1002.17,0.0,1680170400,0.55,8.85
3544,46.82,Theatre District,0.05,1002.17,0.0,1680170400,0.56,8.76
3545,46.81,West End,0.06,1002.16,0.0,1680170400,0.56,8.64
3546,38.41,Back Bay,0.6,997.47,0.0,1680166800,0.71,10.36
3547,38.37,Beacon Hill,0.59,997.45,0.0,1680166800,0.72,10.38
3548,38.44,Boston University,0.6,997.49,0.0,1680166800,0.71,10.23
3549,38.2,Fenway,0.6,997.49,0.0,1680166800,0.72,10.28
3550,36.75,Financial District,0.59,997.44,0.0,1680166800,0.76,10.47
3551,36.68,South Station,0.59,997.44,0.0,1680166800,0.76,10.49
3552,38.16,Theatre District,0.6,997.45,0.0,1680166800,0.72,10.44
3553,38.23,West End,0.59,997.44,0.0,1680166800,0.72,10.39
3554,34.89,Back Bay,0.82,1001.77,0.0191,1680174000,0.65,11.71
3555,34.86,Beacon Hill,0.83,1001.67,0.0401,1680174000,0.65,12.25
3556,34.96,Boston University,0.91,1002.05,0.0152,1680174000,0.65,11.94
3557,34.84,Fenway,0.83,1001.72,0.0081,1680174000,0.65,11.87
3558,34.8,Haymarket Square,0.81,1001.73,0.031,1680174000,0.65,11.96
3559,34.9,North End,0.83,1001.64,0.028,1680174000,0.64,12.44
3560,34.82,North Station,0.83,1001.66,0.032,1680174000,0.65,12.36
3561,34.77,Theatre District,0.83,1001.67,0.0272,1680174000,0.65,12.28
3562,41.29,Financial District,0.82,999.95,0.0,1680174000,0.75,8.95
3563,41.28,South Station,0.82,999.96,0.0,1680174000,0.75,8.96
3564,40.55,West End,0.82,999.96,0.0,1680174000,0.77,8.9
3565,41.69,Back Bay,1.0,1011.51,0.055,1680174000,0.84,10.77
3566,41.72,Haymarket Square,1.0,1011.53,0.047,1680174000,0.84,10.87
3567,41.77,North End,1.0,1011.53,0.045,1680174000,0.83,10.9
3568,41.64,North Station,1.0,1011.54,0.048,1680174000,0.84,10.81
3569,41.4,Theatre District,1.0,1011.46,0.05,1680174000,0.85,10.95
3570,39.25,North Station,1.0,1010.09,0.006,1680174000,0.93,10.47
3571,39.2,West End,1.0,1010.08,0.006,1680174000,0.94,10.45
3572,43.84,Back Bay,0.99,1002.56,0.147,1680159600,0.89,11.3
3573,43.79,Beacon Hill,0.99,1002.58,0.115,1680159600,0.89,11.42
3574,43.8,Boston University,0.99,1002.57,0.1597,1680159600,0.89,10.97
3575,43.74,Fenway,0.99,1002.55,0.179,1680159600,0.9,11.06
3576,43.85,Financial District,0.99,1002.57,0.1207,1680159600,0.89,11.64
3577,43.82,Haymarket Square,0.99,1002.59,0.0997,1680159600,0.89,11.57
3578,43.85,North End,0.99,1002.59,0.0973,1680159600,0.89,11.63
3579,43.79,North Station,0.99,1002.59,0.0947,1680159600,0.89,11.5
3580,43.75,Northeastern University,0.99,1002.55,0.181,1680159600,0.9,11.22
3581,43.84,South Station,0.99,1002.57,0.134,1680159600,0.89,11.65
3582,43.74,West End,0.99,1002.59,0.1033,1680159600,0.9,11.47
3583,35.29,Financial District,0.9,1001.97,0.0322,1680174000,0.64,12.45
3584,34.82,Northeastern University,0.83,1001.71,0.0051,1680174000,0.65,11.97
3585,35.28,South Station,0.81,1001.73,0.0273,1680174000,0.64,11.96
3586,34.72,West End,0.81,1001.74,0.0371,1680174000,0.65,11.88
3587,34.87,Back Bay,0.14,991.6,0.0,1680163200,0.8,6.53
3588,34.86,Beacon Hill,0.14,991.59,0.0,1680163200,0.8,6.57
3589,34.85,Boston University,0.15,991.61,0.0,1680163200,0.8,6.42
3590,34.75,Fenway,0.15,991.62,0.0,1680163200,0.8,6.46
3591,35.68,Financial District,0.13,991.59,0.0,1680163200,0.77,6.65
3592,34.9,Haymarket Square,0.13,991.58,0.0,1680163200,0.8,6.62
3593,34.93,North End,0.13,991.58,0.0,1680163200,0.79,6.63
3594,34.88,North Station,0.13,991.58,0.0,1680163200,0.8,6.59
3595,34.75,Northeastern University,0.14,991.62,0.0,1680163200,0.8,6.51
3596,35.66,South Station,0.13,991.6,0.0,1680163200,0.77,6.65
3597,34.8,Theatre District,0.14,991.6,0.0,1680163200,0.8,6.61
3598,34.83,West End,0.14,991.58,0.0,1680163200,0.8,6.58
3599,39.29,Back Bay,0.44,1022.79,0.0,1680174000,0.74,7.17
3600,39.02,Boston University,0.44,1022.79,0.0,1680174000,0.75,7.0
3601,39.07,Fenway,0.44,1022.78,0.0,1680174000,0.75,7.08
3602,40.54,Financial District,0.44,1022.79,0.0,1680174000,0.71,7.32
3603,39.38,Haymarket Square,0.44,1022.81,0.0,1680174000,0.74,7.24
3604,39.45,North End,0.44,1022.81,0.0,1680174000,0.74,7.27
3605,39.3,North Station,0.44,1022.81,0.0,1680174000,0.74,7.2
3606,39.2,Northeastern University,0.44,1022.77,0.0,1680174000,0.75,7.17
3607,39.31,Theatre District,0.44,1022.79,0.0,1680174000,0.74,7.28
3608,39.21,West End,0.44,1022.81,0.0,1680174000,0.74,7.19
3609,33.16,Northeastern University,0.13,991.18,0.0,1680163200,0.84,5.5
3610,33.17,West End,0.13,991.16,0.0,1680163200,0.84,5.51
3611,41.23,Back Bay,0.54,991.63,0.0,1680163200,0.71,10.04
3612,41.2,Beacon Hill,0.53,991.61,0.0,1680163200,0.71,10.1
3613,41.17,Boston University,0.55,991.64,0.0,1680163200,0.71,9.91
3614,41.14,Fenway,0.55,991.65,0.0,1680163200,0.71,9.93
3615,42.01,Financial District,0.53,991.61,0.0,1680163200,0.69,10.18
3616,41.33,Haymarket Square,0.53,991.6,0.0,1680163200,0.71,10.17
3617,41.38,North End,0.53,991.6,0.0,1680163200,0.7,10.19
3618,41.34,North Station,0.53,991.6,0.0,1680163200,0.71,10.14
3619,41.29,Northeastern University,0.54,991.65,0.0,1680163200,0.71,9.99
3620,42.03,South Station,0.53,991.62,0.0,1680163200,0.69,10.18
3621,41.38,Theatre District,0.53,991.62,0.0,1680163200,0.7,10.13
3622,41.28,West End,0.53,991.6,0.0,1680163200,0.71,10.12
3623,41.11,Back Bay,0.97,1014.37,0.0,1680159600,0.92,1.81
3624,41.1,Beacon Hill,0.97,1014.37,0.0,1680159600,0.92,1.82
3625,41.02,Boston University,0.98,1014.36,0.0,1680159600,0.92,1.77
3626,40.97,Fenway,0.97,1014.36,0.0,1680159600,0.93,1.79
3627,42.03,Financial District,0.97,1014.37,0.0,1680159600,0.89,1.84
3628,41.14,Haymarket Square,0.97,1014.37,0.0,1680159600,0.92,1.83
3629,41.17,North End,0.97,1014.37,0.0,1680159600,0.92,1.84
3630,41.1,North Station,0.97,1014.37,0.0,1680159600,0.92,1.82
3631,41.02,Northeastern University,0.97,1014.36,0.0,1680159600,0.93,1.8
3632,42.02,South Station,0.97,1014.37,0.0,1680159600,0.9,1.84
3633,41.07,Theatre District,0.97,1014.37,0.0,1680159600,0.93,1.83
3634,41.05,West End,0.97,1014.37,0.0,1680159600,0.93,1.82
3635,20.51,Back Bay,0.28,1032.53,0.0,1680170400,0.62,3.04
3636,20.5,Beacon Hill,0.29,1032.53,0.0,1680170400,0.62,3.08
3637,20.15,Fenway,0.28,1032.54,0.0,1680170400,0.63,2.97
3638,20.49,Haymarket Square,0.29,1032.53,0.0,1680170400,0.62,3.12
3639,20.53,North End,0.3,1032.53,0.0,1680170400,0.62,3.13
3640,20.36,North Station,0.29,1032.54,0.0,1680170400,0.62,3.11
3641,20.14,Northeastern University,0.28,1032.53,0.0,1680170400,0.63,3.0
3642,41.03,Back Bay,0.88,1027.59,0.0,1680174000,0.79,4.48
3643,41.06,Beacon Hill,0.88,1027.59,0.0,1680174000,0.79,4.5
3644,40.83,Fenway,0.88,1027.58,0.0,1680174000,0.8,4.44
3645,40.93,North End,0.88,1027.59,0.0,1680174000,0.79,4.54
3646,40.83,North Station,0.88,1027.59,0.0,1680174000,0.8,4.52
3647,40.71,Theatre District,0.88,1027.6,0.0,1680174000,0.8,4.53
3648,45.92,Back Bay,0.97,1021.21,0.0,1680174000,0.9,6.07
3649,46.01,Boston University,0.97,1021.21,0.0,1680174000,0.9,5.95
3650,45.73,Fenway,0.97,1021.22,0.0,1680174000,0.91,5.98
3651,46.67,Financial District,0.97,1021.2,0.0,1680174000,0.88,6.19
3652,45.77,Haymarket Square,0.97,1021.2,0.0,1680174000,0.91,6.17
3653,45.81,North End,1.0,1021.21,0.0,1680174000,0.9,6.14
3654,45.71,North Station,0.97,1021.19,0.0,1680174000,0.91,6.15
3655,45.66,Northeastern University,0.98,1021.22,0.0,1680174000,0.91,6.03
3656,46.62,South Station,0.97,1021.21,0.0,1680174000,0.88,6.19
3657,45.56,Theatre District,0.97,1021.21,0.0,1680174000,0.92,6.15
3658,45.62,West End,0.97,1021.2,0.0,1680174000,0.91,6.13
3659,40.45,Boston University,1.0,1014.16,0.0,1680159600,0.92,1.27
3660,40.33,Fenway,1.0,1014.16,0.0,1680159600,0.92,1.29
3661,40.64,North End,1.0,1014.18,0.0,1680159600,0.92,1.45
3662,43.93,South Station,1.0,1014.17,0.0,1680159600,0.81,1.45
3663,29.97,Back Bay,0.0,1015.2,0.0,1680166800,0.85,2.41
3664,29.95,Beacon Hill,0.0,1015.19,0.0,1680166800,0.85,2.43
3665,29.85,Boston University,0.0,1015.2,0.0,1680166800,0.85,2.33
3666,29.98,Financial District,0.0,1015.19,0.0,1680166800,0.85,2.48
3667,29.99,Haymarket Square,0.0,1015.19,0.0,1680166800,0.85,2.46
3668,30.03,North End,0.0,1015.19,0.0,1680166800,0.85,2.47
3669,29.95,North Station,0.0,1015.19,0.0,1680166800,0.85,2.44
3670,29.88,Northeastern University,0.0,1015.2,0.0,1680166800,0.85,2.39
3671,29.94,South Station,0.0,1015.19,0.0,1680166800,0.85,2.49
3672,29.9,Theatre District,0.0,1015.19,0.0,1680166800,0.85,2.46
3673,29.9,West End,0.0,1015.19,0.0,1680166800,0.85,2.43
3674,40.14,Back Bay,0.99,994.95,0.0,1680163200,0.63,9.81
3675,40.05,North Station,0.99,994.93,0.0,1680163200,0.63,9.82
3676,40.04,Theatre District,0.99,994.94,0.0,1680163200,0.63,9.89
3677,34.3,Back Bay,0.82,1018.71,0.0,1680166800,0.76,3.77
3678,34.31,Beacon Hill,0.83,1018.71,0.0,1680166800,0.76,3.78
3679,34.14,Fenway,0.82,1018.72,0.0,1680166800,0.77,3.75
3680,34.34,Financial District,0.83,1018.71,0.0,1680166800,0.76,3.8
3681,34.36,Haymarket Square,0.83,1018.71,0.0,1680166800,0.76,3.8
3682,34.4,North End,0.83,1018.71,0.0,1680166800,0.76,3.8
3683,34.34,North Station,0.83,1018.71,0.0,1680166800,0.76,3.79
3684,34.2,Northeastern University,0.82,1018.72,0.0,1680166800,0.77,3.76
3685,34.33,South Station,0.83,1018.71,0.0,1680166800,0.76,3.8
3686,34.26,Theatre District,0.83,1018.71,0.0,1680166800,0.76,3.79
3687,34.28,West End,0.83,1018.71,0.0,1680166800,0.76,3.79
3688,48.26,Boston University,1.0,1002.9,0.0,1680170400,0.94,3.85
3689,29.28,Back Bay,0.21,1021.63,0.0,1680170400,0.58,4.24
3690,29.24,Beacon Hill,0.22,1021.62,0.0,1680170400,0.58,4.29
3691,29.27,Boston University,0.2,1021.63,0.0,1680170400,0.58,4.14
3692,29.19,Fenway,0.2,1021.64,0.0,1680170400,0.58,4.15
3693,27.71,Financial District,0.22,1021.62,0.0,1680170400,0.61,4.35
3694,29.28,Haymarket Square,0.22,1021.62,0.0,1680170400,0.58,4.35
3695,29.31,North End,0.22,1021.62,0.0,1680170400,0.58,4.37
3696,29.25,Northeastern University,0.2,1021.64,0.0,1680170400,0.58,4.19
3697,29.28,Theatre District,0.21,1021.63,0.0,1680170400,0.58,4.31
3698,28.67,Back Bay,0.31,1011.49,0.0,1680174000,0.47,14.51
3699,28.52,Beacon Hill,0.31,1011.48,0.0,1680174000,0.47,14.57
3700,28.58,Boston University,0.31,1011.51,0.0,1680174000,0.47,14.37
3701,28.95,Financial District,0.31,1011.47,0.0,1680174000,0.46,14.66
3702,28.66,Haymarket Square,0.32,1011.47,0.0,1680174000,0.47,14.64
3703,28.66,North End,0.32,1011.47,0.0,1680174000,0.47,14.67
3704,28.72,North Station,0.32,1011.48,0.0,1680174000,0.47,14.62
3705,28.76,Theatre District,0.31,1011.48,0.0,1680174000,0.47,14.6
3706,34.59,Back Bay,0.83,991.22,0.0,1680163200,0.76,6.36
3707,34.54,Beacon Hill,0.83,991.21,0.0,1680163200,0.76,6.36
3708,34.5,Boston University,0.84,991.23,0.0,1680163200,0.76,6.29
3709,34.58,Fenway,0.83,991.23,0.0,1680163200,0.76,6.33
3710,34.93,Financial District,0.82,991.2,0.0,1680163200,0.75,6.41
3711,34.61,Haymarket Square,0.82,991.2,0.0,1680163200,0.75,6.38
3712,34.64,North End,0.82,991.2,0.0,1680163200,0.75,6.39
3713,34.62,North Station,0.83,991.2,0.0,1680163200,0.75,6.36
3714,34.58,Northeastern University,0.83,991.23,0.0,1680163200,0.76,6.36
3715,34.94,South Station,0.82,991.21,0.0,1680163200,0.75,6.41
3716,34.58,Theatre District,0.82,991.21,0.0,1680163200,0.76,6.39
3717,34.57,West End,0.83,991.2,0.0,1680163200,0.76,6.36
3718,44.18,Back Bay,1.0,1004.18,0.6364,1680159600,0.91,12.39
3719,44.27,Beacon Hill,1.0,1004.45,0.693,1680159600,0.9,13.31
3720,44.24,Boston University,1.0,1004.39,0.552,1680159600,0.9,13.03
3721,44.04,Fenway,1.0,1004.15,0.5337,1680159600,0.91,12.34
3722,44.32,Financial District,1.0,1004.2,0.7753,1680159600,0.9,12.47
3723,44.26,Haymarket Square,1.0,1004.48,0.7625,1680159600,0.9,13.4
3724,44.21,North End,1.0,1004.23,0.7807,1680159600,0.91,12.47
3725,44.19,North Station,1.0,1004.48,0.7247,1680159600,0.9,13.36
3726,44.05,Northeastern University,1.0,1004.15,0.5659,1680159600,0.91,12.38
3727,44.31,South Station,1.0,1004.19,0.7505,1680159600,0.9,12.48
3728,44.09,Theatre District,1.0,1004.19,0.7222,1680159600,0.91,12.45
3729,44.09,West End,1.0,1004.22,0.7103,1680159600,0.91,12.42
3730,45.77,Back Bay,0.04,1003.22,0.0,1680170400,0.6,7.95
3731,45.7,Beacon Hill,0.04,1003.2,0.0,1680170400,0.6,7.92
3732,45.71,Boston University,0.04,1003.23,0.0,1680170400,0.6,8.18
3733,45.66,Fenway,0.04,1003.23,0.0,1680170400,0.6,8.08
3734,45.92,Financial District,0.04,1003.2,0.0,1680170400,0.6,7.78
3735,45.72,Haymarket Square,0.04,1003.19,0.0,1680170400,0.6,7.86
3736,45.75,North End,0.04,1003.19,0.0,1680170400,0.6,7.84
3737,45.69,North Station,0.04,1003.19,0.0,1680170400,0.6,7.92
3738,45.65,Northeastern University,0.04,1003.23,0.0,1680170400,0.6,7.96
3739,45.89,South Station,0.04,1003.2,0.0,1680170400,0.6,7.75
3740,45.65,Theatre District,0.04,1003.21,0.0,1680170400,0.6,7.82
3741,45.65,West End,0.04,1003.2,0.0,1680170400,0.6,7.92
3742,41.13,Haymarket Square,0.98,1014.35,0.0,1680159600,0.92,1.82
3743,26.64,Boston University,0.44,1034.03,0.0,1680170400,0.8,2.35
3744,26.36,Fenway,0.44,1034.03,0.0,1680170400,0.81,2.37
3745,26.62,Financial District,0.45,1034.02,0.0,1680170400,0.81,2.43
3746,26.63,North Station,0.45,1034.02,0.0,1680170400,0.81,2.39
3747,26.56,South Station,0.45,1034.02,0.0,1680170400,0.81,2.43
3748,26.55,West End,0.45,1034.02,0.0,1680170400,0.81,2.39
3749,43.98,Back Bay,1.0,1006.36,0.0358,1680159600,0.9,9.53
3750,43.93,Beacon Hill,1.0,1006.37,0.037,1680159600,0.9,9.66
3751,43.98,Boston University,1.0,1006.35,0.0318,1680159600,0.9,9.31
3752,43.9,Fenway,1.0,1006.34,0.0393,1680159600,0.9,9.31
3753,44.78,Financial District,1.0,1006.37,0.0587,1680159600,0.88,9.79
3754,43.95,Haymarket Square,1.0,1006.38,0.054,1680159600,0.9,9.79
3755,43.98,North End,1.0,1006.38,0.055,1680159600,0.9,9.83
3756,43.94,North Station,1.0,1006.38,0.0502,1680159600,0.9,9.75
3757,43.89,Northeastern University,1.0,1006.34,0.0348,1680159600,0.9,9.41
3758,44.77,South Station,1.0,1006.37,0.0583,1680159600,0.88,9.78
3759,43.9,Theatre District,1.0,1006.36,0.0555,1680159600,0.91,9.69
3760,43.9,West End,1.0,1006.38,0.038,1680159600,0.9,9.71
3761,40.99,Fenway,0.98,1014.34,0.0,1680159600,0.93,1.78
3762,40.05,Back Bay,0.27,991.58,0.0,1680163200,0.71,8.28
3763,40.01,Beacon Hill,0.27,991.56,0.0,1680163200,0.71,8.36
3764,40.64,Boston University,0.46,991.99,0.0,1680163200,0.72,10.95
3765,39.97,Fenway,0.28,991.6,0.0,1680163200,0.71,8.15
3766,40.45,Financial District,0.27,991.57,0.0,1680163200,0.7,8.45
3767,40.03,Haymarket Square,0.27,991.55,0.0,1680163200,0.71,8.45
3768,40.06,North End,0.27,991.55,0.0,1680163200,0.71,8.48
3769,40.0,North Station,0.27,991.55,0.0,1680163200,0.71,8.43
3770,39.99,Northeastern University,0.27,991.6,0.0,1680163200,0.71,8.21
3771,40.45,South Station,0.27,991.57,0.0,1680163200,0.7,8.44
3772,40.0,Theatre District,0.27,991.58,0.0,1680163200,0.71,8.39
3773,40.68,West End,0.45,991.96,0.0,1680163200,0.72,11.21
3774,38.4,Back Bay,1.0,1020.7,0.0,1680170400,0.83,2.74
3775,38.38,Beacon Hill,1.0,1020.7,0.0,1680170400,0.83,2.75
3776,38.29,Boston University,1.0,1020.7,0.0029,1680170400,0.83,2.62
3777,38.23,Fenway,1.0,1020.69,0.0,1680170400,0.83,2.68
3778,38.43,Financial District,1.0,1020.7,0.0,1680170400,0.83,2.84
3779,38.42,Haymarket Square,1.0,1020.7,0.0,1680170400,0.83,2.78
3780,38.46,North End,1.0,1020.7,0.0,1680170400,0.83,2.8
3781,38.38,North Station,1.0,1020.71,0.0,1680170400,0.83,2.75
3782,38.3,Northeastern University,1.0,1020.69,0.0,1680170400,0.83,2.75
3783,38.43,South Station,1.0,1020.7,0.0,1680170400,0.83,2.86
3784,38.35,Theatre District,1.0,1020.7,0.0,1680170400,0.83,2.82
3785,38.33,West End,1.0,1020.7,0.0,1680170400,0.83,2.75
3786,46.38,Back Bay,1.0,1010.16,0.0,1680170400,0.94,6.96
3787,46.35,Beacon Hill,1.0,1010.17,0.0,1680170400,0.94,7.04
3788,46.41,Boston University,1.0,1010.16,0.0,1680170400,0.94,6.78
3789,46.23,Fenway,1.0,1010.15,0.0,1680170400,0.94,6.81
3790,46.17,Financial District,1.0,1010.16,0.0002,1680170400,0.95,7.16
3791,46.37,Haymarket Square,1.0,1010.17,0.0003,1680170400,0.94,7.13
3792,46.4,North End,1.0,1010.17,0.0021,1680170400,0.94,7.17
3793,46.33,North Station,1.0,1010.17,0.0003,1680170400,0.94,7.1
3794,46.24,Northeastern University,1.0,1010.15,0.0,1680170400,0.95,6.89
3795,46.15,South Station,1.0,1010.16,0.0,1680170400,0.95,7.15
3796,46.28,Theatre District,1.0,1010.16,0.0,1680170400,0.95,7.08
3797,46.29,West End,1.0,1010.17,0.0,1680170400,0.94,7.07
3798,30.49,Back Bay,0.28,1033.84,0.0,1680174000,0.79,3.33
3799,30.3,Boston University,0.29,1033.82,0.0,1680174000,0.79,3.23
3800,30.55,Haymarket Square,0.27,1033.84,0.0,1680174000,0.79,3.35
3801,30.56,North End,0.27,1033.84,0.0,1680174000,0.79,3.36
3802,30.51,North Station,0.27,1033.84,0.0,1680174000,0.79,3.32
3803,30.3,Northeastern University,0.29,1033.83,0.0,1680174000,0.79,3.33
3804,32.58,South Station,0.27,1033.85,0.0,1680174000,0.73,3.41
3805,30.44,Theatre District,0.27,1033.84,0.0,1680174000,0.79,3.38
3806,45.61,Back Bay,0.91,1021.87,0.0,1680174000,0.91,6.32
3807,45.53,Beacon Hill,0.91,1021.87,0.0,1680174000,0.91,6.39
3808,45.71,Boston University,0.91,1021.87,0.0,1680174000,0.91,6.21
3809,45.46,Fenway,0.92,1021.88,0.0,1680174000,0.92,6.22
3810,46.31,Financial District,0.91,1021.87,0.0,1680174000,0.89,6.46
3811,45.51,Haymarket Square,0.91,1021.86,0.0,1680174000,0.92,6.47
3812,45.55,North End,0.91,1021.86,0.0,1680174000,0.91,6.49
3813,45.47,North Station,0.91,1021.86,0.0,1680174000,0.92,6.45
3814,45.4,Northeastern University,0.92,1021.88,0.0,1680174000,0.92,6.26
3815,46.27,South Station,0.92,1021.87,0.0,1680174000,0.89,6.44
3816,45.35,Theatre District,0.91,1021.87,0.0,1680174000,0.92,6.4
3817,45.4,West End,0.91,1021.86,0.0,1680174000,0.92,6.43
3818,33.48,Back Bay,0.13,991.18,0.0,1680163200,0.83,5.55
3819,33.45,Beacon Hill,0.13,991.18,0.0,1680163200,0.83,5.55
3820,33.6,Boston University,0.14,991.19,0.0,1680163200,0.82,5.47
3821,33.23,Fenway,0.14,991.19,0.0,1680163200,0.84,5.51
3822,33.58,Financial District,0.13,991.17,0.0,1680163200,0.82,5.61
3823,33.25,Haymarket Square,0.13,991.17,0.0,1680163200,0.83,5.58
3824,33.28,North End,0.13,991.17,0.0,1680163200,0.83,5.59
3825,33.2,North Station,0.13,991.17,0.0,1680163200,0.84,5.56
